   7.1639219e-01   1.5856743e+00   2.2104839e+00  -2.2987385e-01   9.9391030e-01   1.0943705e+00   4.7988201e-01   1.9575041e+00   8.4092039e-01   1.3613154e+00   1.1472451e+00  -5.5693477e-02   1.4828070e+00   1.4934322e+00   5.1737767e-01   1.4764155e+00   2.4140532e-01   1.4623843e+00  -5.9070119e-01   1.4307128e+00   1.0248366e+00   1.4399028e+00   1.0063755e+00   4.0385366e-01   8.9638411e-02   6.1923723e-01   3.4679174e-01   3.9995470e-01   1.5873721e+00  -3.5694771e-01   1.8079916e+00   1.2624700e+00   5.5212580e-01   1.5615667e+00  -2.7333948e-01   6.4659624e-01  -1.3024413e+00  -6.3642632e-01   1.4180589e+00  -2.7928809e-01   7.7893554e-01   1.4208135e+00   1.5237665e+00   1.0480675e+00   9.5476405e-03   5.7246080e-01   8.5821529e-01   2.3478395e-01   3.5860865e-01   5.3534704e-01   5.6230207e-03   1.0340004e+00   7.3135813e-01   1.0835021e+00   9.4339692e-01   2.2150236e-01   7.9218790e-01   2.9049914e-02   1.2581529e+00   1.4618934e+00  -4.0982956e-01   1.0457690e+00   1.0777347e+00   2.4426456e-01
   2.9363441e-01   7.8122170e-01   3.3763660e-01  -9.4317393e-01   1.1869986e+00   7.1994513e-03   1.8297408e+00   1.1825267e+00  -2.8195898e-01   1.3807406e+00  -3.5828123e-01  -2.3274222e-01  -4.3258720e-01   6.2526125e-01   1.3958531e+00   7.0106577e-01   2.1811897e+00  -2.3436456e-01   2.5909554e-01   1.2581959e+00   1.7173268e-01   5.0334210e-01   6.4974533e-01   8.9736411e-01   1.1367501e-03   3.4124938e-01  -3.4905888e-01   9.5382705e-01   1.6827289e+00   5.2011018e-01   1.1855791e+00   1.1253563e+00   4.2189869e-01   1.2376507e+00   1.8102442e+00   2.1418717e-01   9.2360285e-01  -5.4019414e-01  -6.9528285e-01   1.9589107e-01   1.5068127e+00  -5.4495872e-01   9.1903113e-01   8.3077624e-01   1.2370127e+00   1.2320675e+00   1.3906247e+00  -7.1162499e-01  -1.0638776e+00   2.3145289e-01   3.0211706e-02   5.9691184e-01   2.0341315e+00   9.2233728e-01   2.3190915e+00   1.1679679e-01   5.9556696e-01   1.4204415e+00   1.4205763e+00   1.3000185e+00   1.3259083e+00   5.3501214e-01   7.7481346e-01   1.5238145e+00
   1.1079822e+00   1.5982619e+00   8.9933292e-01   1.5710299e+00   2.4260341e-01   4.2856628e-01   2.2123599e+00   8.9013588e-01  -9.0036518e-02   1.0358269e+00   1.2557896e-01  -5.3400684e-01   3.9360800e-01   1.1019866e+00   7.2402680e-01   1.2567576e+00   9.3790124e-01   1.0309339e+00   1.1985632e+00   5.9188191e-01   7.7641777e-01   1.0063393e+00   1.1969581e-01   8.9303063e-01   2.1733666e-01   5.6314710e-01   1.2117927e-01   7.1528493e-01   1.1076511e+00   1.8588316e+00   4.4525603e-01   3.9931832e-01  -1.5753625e-01   9.9123260e-01   2.4909547e-01  -4.5493597e-01   1.0217098e+00   5.1075562e-02   1.5393900e+00   1.2536872e+00   4.5008535e-01   1.1411166e+00   1.1500890e+00   1.6610761e+00   2.3544419e+00   1.3344333e+00   1.7993143e+00  -3.4478495e-01   7.2821752e-01   5.7981233e-01   8.7948459e-01   1.1226150e+00   2.5561567e+00   1.1231555e-01   7.5217814e-01   2.0390190e+00   8.8701848e-01  -5.6943059e-01   6.0249262e-02   1.9435351e-01  -2.9236988e-01   1.8132266e-01   1.8269097e+00   1.5695282e+00
   1.3538966e+00  -4.1227690e-01   1.5142930e-01   8.0907850e-01   1.1008527e+00   1.7023440e+00   1.0628049e+00   9.0603085e-01   1.5048705e+00  -2.8657867e-01   1.4177915e-01   3.3645800e-01   1.3385749e+00   2.6473730e+00   7.7650950e-01   1.3015262e+00   1.2410310e+00   1.1695415e+00   4.2900063e-01   1.0790929e+00   1.6162042e+00   7.7649389e-01   2.1677852e+00   2.6326899e-01   5.0171930e-01  -1.1550517e-03   4.2804851e-01   6.2377984e-01   6.2913502e-01   1.4220686e+00   1.3426822e+00   1.1880667e+00   9.4477045e-01   2.2050872e+00   1.7161720e+00   8.3941675e-01   1.5980920e+00   9.2263000e-01   6.4002673e-01   1.2518694e+00   1.0542551e+00   6.5738907e-01  -2.0975155e-01   2.2961500e-01  -1.3617636e-01   3.9324834e-01   1.0572784e+00   9.0310403e-01   6.6409616e-02  -6.2713903e-01   6.2641532e-02   4.3363629e-01   1.0785720e+00  -3.9543523e-01   2.8428511e-03  -1.0491974e+00   1.1769178e+00   7.0878782e-01   2.6838945e-01   6.3378376e-02  -1.4750668e-01   1.9105611e+00   2.6362357e+00   1.7036267e+00
   6.4051852e-01   3.1871733e-01  -3.9087058e-01   8.5899158e-01   9.6313606e-02   3.0843925e-01   2.0243981e+00   1.0525159e+00   1.1780751e+00   3.4001381e-01   3.7868741e-01   2.6056572e-01   9.8263275e-01   1.6350117e+00   8.2929435e-01   1.1122298e+00  -5.2087891e-02  -2.3139758e-01   6.2485727e-01   7.9458114e-01   6.8473283e-01   5.6858206e-01   1.6003299e+00   1.3088702e+00  -3.5898256e-01  -4.6173765e-01   6.5383323e-01   7.8901690e-01   1.1326336e+00   3.4690059e-01   5.7732808e-02  -5.0590923e-02  -1.1390752e-01   1.3750976e+00   1.5815013e-01   2.0323207e+00   5.6955852e-01  -5.3687841e-01  -1.9040618e-01   5.3197553e-01   2.3566491e-01   5.1034508e-01   1.1690363e-01   2.5884315e-01   4.2493133e-01   1.2835274e+00   9.2197118e-01  -2.1715743e-01  -8.6968127e-01  -4.5350073e-01   9.1726879e-01   7.5992491e-02   5.0512787e-01   1.1023454e+00   1.4874627e+00  -1.1670971e-01  -3.7470192e-01   9.8908313e-01   7.3800262e-01   2.0718304e-01   2.2634302e-01   1.3348089e+00   1.2233638e+00   2.3343547e-01
   1.0223117e+00   1.1072952e+00   1.0443625e+00   9.9016806e-01  -4.3835907e-01   1.2521345e+00  -3.6163792e-01   1.6602651e+00   2.7465624e+00   1.9110865e+00  -1.7370111e-01   8.9078936e-01   4.7734256e-01  -7.5690283e-01   1.5845104e+00   1.8834366e+00   5.9314020e-01   1.0235435e+00   2.2388182e+00   1.9154800e+00   1.4523661e+00   1.6023943e+00   3.2558014e-01   1.0547449e+00   4.5410157e-01   1.3252787e-01   5.3359384e-01   8.9685139e-01   1.3450277e+00   1.0669337e+00   1.3437638e-01   1.9613006e+00   1.9613993e+00   1.1849917e-01   1.0067410e+00   1.4702973e+00   9.8034306e-01  -1.2063028e+00  -8.6858583e-01   1.1014743e+00   9.9357618e-01   1.8650055e-01   8.8951462e-02   1.8272373e+00   1.3428764e+00   1.7702331e+00   2.2261809e-01   3.2793251e-01   3.9880480e-01   8.0085234e-01   1.2374948e+00  -4.0057028e-01   3.7889924e-01   1.4857178e+00   8.4864884e-01   1.0191733e+00   6.2909050e-01   9.2771013e-01   7.0209635e-01  -8.4318988e-01   9.1022661e-01   2.1590955e+00   7.1351374e-01   4.3970214e-01
   1.1868357e+00   9.0799458e-01   4.5349413e-01   9.0812557e-01   1.5028975e+00   1.6754659e+00   1.1051235e+00   9.7434087e-01   1.1948320e-01   1.3212652e+00  -8.6327785e-01  -2.2680935e-01   1.8876060e-01   1.6105684e+00   5.5231768e-01   7.0118737e-02   3.5690934e-01   7.4889182e-01   2.6574307e+00   1.1282752e+00   8.7444212e-01   1.9296075e+00   1.9817340e+00   1.6433771e+00  -1.1633440e+00   5.8234602e-01   9.9338081e-01   8.0088327e-01   6.6158572e-01   1.4094877e+00   1.2658509e+00  -7.5149749e-01  -2.3022628e-01   1.1184934e+00   8.5862352e-02   1.7197158e-01   8.6491166e-01   1.6233636e+00  -4.5242950e-01  -1.4969192e-02   8.8024293e-01   1.0608601e+00   7.2768697e-01   7.6741168e-01  -5.9607297e-01   1.1636907e+00   8.5491157e-01   2.1413263e-01   9.2653656e-01  -5.2262432e-01   7.2967039e-01   1.6842973e+00   2.2079862e+00   1.2878503e+00   1.0001014e+00   1.8865918e+00   3.4271377e-01   4.5393056e-01   1.6693158e+00  -6.7524288e-01   1.0948650e+00   5.1965939e-01   1.4676023e+00   1.0597991e+00
   4.9354598e-01   7.7439885e-01   6.6674444e-01   1.4115717e+00   1.5881355e+00   1.6177391e+00   1.2146535e+00   9.4527415e-01   4.1677820e-01   1.1708738e+00   1.0433261e-02   2.5121410e-01   8.8701293e-01  -6.4786368e-01   1.3043653e+00   1.2071651e+00   2.3366891e+00   1.3082892e+00   2.2889743e+00   1.3584723e+00   5.7865994e-01   5.1385411e-01   1.3950311e+00   1.0435209e+00  -6.8908411e-01   1.7906163e-01  -5.9619151e-01   8.9944427e-01   8.8823590e-01  -7.0753696e-02   1.4547519e-01   1.3696921e+00   1.1238753e+00  -5.3753118e-01  -3.5787161e-01   7.5376892e-01   1.7346197e+00   1.4471732e+00  -1.1348046e-01   4.2798304e-01   9.7473541e-01   7.8977540e-01   4.1624991e-01  -5.3233596e-01   1.0850704e+00   1.0882493e+00   5.9829208e-01   1.1201099e+00  -1.1441216e+00  -1.2484717e-03   1.2236025e+00   1.9929774e+00   8.1944426e-01  -6.3648874e-02   1.2096617e+00   9.3774950e-01   4.3085067e-01   1.1473511e+00   1.7292680e+00  -5.0859593e-01  -9.7923605e-01   7.3864254e-01   1.5768797e-01   1.3199672e+00
   1.2405043e+00   1.3605957e+00   9.9024149e-01   1.0110252e+00   2.2575658e+00   4.5466951e-01   7.7898685e-01   1.0474610e+00   1.4112144e+00   1.6789745e+00   5.5211856e-01  -5.5665209e-01   1.5101760e+00   1.0437388e+00   9.3925935e-01   9.9330800e-01   3.8119012e-01   4.6080754e-01   1.6767681e+00   3.6976294e-01   9.9613579e-01   2.9301017e-01   1.5703049e+00   1.3847786e+00  -1.0467797e+00  -2.0929133e-01   4.3695523e-01   7.5521694e-01   4.1781999e-01   9.5015290e-01   1.1485786e+00   9.6633637e-01  -4.5997993e-01   1.5507324e+00   1.0001415e+00   3.6003897e-01   2.3336197e+00   1.0105113e+00   9.1876320e-01  -6.4535028e-02   1.2536480e+00   8.6514233e-01   1.4627110e+00   1.2592307e+00   1.1911910e+00  -9.1195333e-02   1.7278864e+00   1.2045860e+00   3.7873363e-01  -9.3990373e-01   3.4269354e-01   3.8209850e-01  -7.2086235e-02   1.3809978e+00   8.0514223e-01   1.4575743e+00   9.7099223e-01   1.0101287e+00   1.5876253e+00  -3.8962513e-01  -1.0554220e+00   1.2720910e+00   2.3238762e+00   7.4761209e-01
   2.4373679e+00   1.2980261e+00   8.5593218e-01   9.4049558e-01   2.4572246e-01   1.5815732e+00   1.4275876e+00   1.3525347e+00   1.8443278e+00   1.6458345e+00  -4.4354641e-01  -7.9342783e-01   6.3180123e-01   3.1197384e-01  -7.5167743e-01   1.2023957e+00   1.7580610e+00   9.9450201e-01   2.1196901e+00   3.2108497e+00  -3.9762808e-02  -7.8738425e-01   1.7320689e+00   7.6342642e-01  -2.5580525e-01   1.1726520e+00   1.3362921e+00   3.2461877e-01  -1.2971885e-01  -6.8857747e-01  -3.6696993e-01   8.8787294e-02   1.1231215e-01  -1.8676648e-01   8.7394625e-01  -6.0907960e-01   7.0540890e-01   9.1293151e-02  -2.6021814e-01  -5.9134537e-01   1.1916144e+00  -6.0553914e-01   2.0807870e+00   4.3836836e-02   9.0208098e-01   2.3720867e+00   6.3438752e-02   7.2084711e-01   1.7292844e-01  -5.0181470e-02   1.3842207e+00   1.7679113e+00   1.2412389e+00   1.7633606e+00   1.6298142e-01   1.8255993e-01   5.0614501e-01   9.3008439e-01   1.5943313e+00  -5.8076623e-01  -1.4400158e-01   3.3932076e-01  -3.2839132e-01  -7.2235163e-01
   9.3039507e-01   9.3063981e-01   1.2984923e-01   7.2598592e-01  -3.9589537e-01   9.7764544e-01   9.8271799e-01   1.3542242e+00   1.7400917e+00   1.5251923e+00  -3.2376542e-01   2.2084423e-01   1.0180271e+00   3.7866283e-01   1.0357900e+00   3.6442736e-01   1.0798137e+00   1.1877778e+00   1.4535478e+00   7.7148448e-01   1.2850275e+00   1.9069440e+00   1.2936295e+00   1.7747451e+00  -1.1036887e+00   3.5735071e-02   4.0082762e-01  -1.0112716e+00   7.8017665e-02   5.4110219e-02   4.4785905e-01   3.6404821e-01   1.0023469e+00   1.8345317e+00   1.1237517e+00   1.1570838e+00  -3.1670940e-02  -7.2643257e-02   2.8710766e-01   8.1964377e-01   1.4187089e+00   1.0512568e+00   3.2254614e-02   1.9124080e+00   6.4507662e-01   3.2914103e-01   8.8952027e-01   3.4429523e-01   1.0329232e+00  -1.2441660e+00   1.1765439e+00   2.2536609e+00   2.8675529e-01   5.6064489e-01   5.4845195e-01   2.9041814e-01   2.1585991e+00   9.1160528e-01   1.4153431e+00   9.3473930e-01  -1.7385382e-01   2.4459052e+00   9.4413504e-01   9.3201314e-01
   9.9437006e-01   5.1858469e-01   8.7713429e-01   3.2982674e-01   1.7056564e+00   9.1566009e-01   1.7698602e+00  -3.0345551e-01   2.9000250e-01   1.4787122e+00   1.1445796e-01  -7.2673242e-01   1.7183612e+00   7.8807919e-01   6.4773211e-01   1.2286704e+00   1.7105569e+00   1.9322904e+00   1.6340687e+00   1.7863011e+00   7.9224753e-01   1.1079486e+00   2.1330616e+00   1.1869236e+00   1.7351916e+00   6.8952650e-01   1.3065094e+00   1.0155880e-01  -3.5322378e-01  -5.7399652e-01  -1.0689480e+00   1.3314097e+00   9.4881244e-01   1.3696839e+00   1.0160777e+00   4.9404714e-01   1.9369411e+00   2.0458082e+00   4.3935737e-01   6.3970333e-01  -8.0908490e-01   8.8650336e-01   4.5083411e-02  -6.8411692e-01   9.4254768e-02   1.1994832e+00  -6.6713233e-01   1.1863923e+00   6.0576222e-01   8.9209155e-01   9.5656623e-01   5.5641338e-01   1.0651523e+00   1.2334667e+00   9.6861413e-01   1.2450168e+00   2.5326378e+00   1.5391767e+00   7.0700981e-01   6.6685419e-01   1.1877774e+00   9.2707574e-01   9.3770140e-01   3.3752128e-01
   1.4375940e+00   1.2293091e+00   1.1232617e+00   1.4497312e+00   8.6572985e-01   8.0796629e-01   7.2432283e-02   1.3995409e+00   1.0416573e+00   1.2022673e+00   9.8396911e-01  -1.2193956e+00   1.2558886e+00   1.0482759e+00   1.1117331e+00   1.7756427e+00   1.0829699e+00   8.3589803e-01   7.7335739e-01   6.0514786e-01   6.4706145e-01   4.0893810e-01   2.1907249e+00   1.0766145e+00  -3.1089681e-01  -7.4588153e-01   1.3035809e+00   2.8120609e-02  -1.0673814e-01  -5.3358304e-01   1.0129699e+00  -1.3205387e+00  -6.0641450e-01   9.1811407e-01  -1.2497303e-01   9.5975947e-01   1.1873175e+00  -2.5689039e-01   7.2382317e-01   1.3761495e+00   1.9591601e+00   1.4148152e+00  -1.9008296e-02   2.5021113e-01   8.9776277e-01   1.8094427e+00   1.0520612e+00   9.6830279e-01   1.0594173e+00   2.3902673e-01   8.2970985e-01   1.8354336e-01  -9.6444219e-02   4.1992623e-01   1.0060756e+00   1.3231381e+00   9.9781165e-01   1.8145966e+00   1.5069113e+00   1.0731297e+00   2.3566333e-01   2.5724184e-01   1.9701592e+00   1.0740541e+00
